sample_id,policy_action,policy_label,policy_lane,decision_reason,selection_group,selection_seed,swap_model,tier,identity_delta,original_video_name,in_cropped_bucket,in_frames_bucket,in_teams_pair_complete
visomaster_CSCS_00178,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.049100,trimmed_cropped_pCVNTUDClZE.mp4,True,True,False
visomaster_CSCS_00179,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.167400,trimmed_cropped_F6dPAV082hE.mp4,True,True,False
visomaster_CSCS_00180,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.040000,trimmed_cropped_axy4_o4On40.mp4,True,True,False
visomaster_CSCS_00181,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.168700,trimmed_zSllZJgGlEs.mp4,True,True,False
visomaster_CSCS_00182,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.261300,trimmed_cropped_MjTzASNJ6u0.mp4,True,True,False
visomaster_CSCS_00183,ignore,,,cscs_excluded,,,CSCS,STRONG,0.321500,trimmed_cropped_-n8FP7Ncq8A.mp4,True,True,False
visomaster_CSCS_00184,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.187400,trimmed_cropped_ISS9nJ58kCM.mp4,True,True,False
visomaster_CSCS_00185,ignore,,,cscs_excluded,,,CSCS,STRONG,0.472400,trimmed_cropped_80e1QiFZtnc.mp4,True,True,False
visomaster_CSCS_00186,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.144300,trimmed_cropped_nFGEH7WpgV8.mp4,True,True,False
visomaster_CSCS_00187,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.291000,trimmed_cropped_2Eowr47O8cQ.mp4,True,True,False
visomaster_CSCS_00188,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.267200,trimmed_cropped_uJDiD4BsYi4.mp4,True,True,False
visomaster_CSCS_00189,ignore,,,cscs_excluded,,,CSCS,STRONG,0.465700,trimmed_cropped_JauV5k-pE2k.mp4,True,True,False
visomaster_CSCS_00190,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.136900,trimmed_cropped_-Hncgh4lHIo.mp4,True,True,False
visomaster_CSCS_00191,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.141600,trimmed_cropped_sVzHzP8ZysA.mp4,True,True,False
visomaster_CSCS_00192,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.120200,trimmed_cropped_yHm63SsmVII.mp4,True,True,False
visomaster_CSCS_00193,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.141600,trimmed_cropped_dP0afDbv2O8.mp4,True,True,False
visomaster_CSCS_00194,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.034100,trimmed_cropped_R47tX-ql_Is.mp4,True,True,False
visomaster_CSCS_00195,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.215400,trimmed_cropped_9wJY59NWNz8.mp4,True,True,False
visomaster_CSCS_00196,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.138600,trimmed_cropped_txUZT4VqSig.mp4,True,True,False
visomaster_CSCS_00197,ignore,,,cscs_excluded,,,CSCS,STRONG,0.496500,trimmed_cropped_vOcUn4wFnuQ.mp4,True,True,False
visomaster_CSCS_00198,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.206300,trimmed_cropped_RGivIydoUsk.mp4,True,True,False
visomaster_CSCS_00199,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.157800,trimmed_cropped_j3m0yD_ieWo.mp4,True,True,False
visomaster_CSCS_00200,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.168800,trimmed_cropped_wVWf784EEcY.mp4,True,True,False
visomaster_CSCS_00201,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.060500,trimmed_cropped_Rt9Z7pzlVuc.mp4,True,True,False
visomaster_CSCS_00202,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.032000,trimmed_cropped_fZnXFVOyGpQ.mp4,True,True,False
visomaster_CSCS_00203,ignore,,,cscs_excluded,,,CSCS,STRONG,0.570500,trimmed_cropped_R7310Vcdxg4.mp4,True,True,False
visomaster_CSCS_00204,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.037200,trimmed_cropped_BorLo4YPWtk.mp4,True,True,False
visomaster_CSCS_00205,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.074900,trimmed_cropped_8bZj5qre_oQ.mp4,True,True,False
visomaster_CSCS_00206,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.077400,trimmed_cropped_JkmY20onHmg.mp4,True,True,False
visomaster_CSCS_00207,ignore,,,cscs_excluded,,,CSCS,STRONG,0.327400,trimmed_8ZWBqyuAxDw.mp4,True,True,False
visomaster_CSCS_00208,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.130200,trimmed_cropped_cKporSxcOAQ.mp4,True,True,False
visomaster_CSCS_00209,ignore,,,cscs_excluded,,,CSCS,STRONG,0.481000,trimmed_cropped_YhVTy0U7B2Y.mp4,True,True,False
visomaster_CSCS_00210,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.231300,trimmed_cropped_RBtGD7uud_A.mp4,True,True,False
visomaster_CSCS_00211,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.240400,trimmed_cropped_nOk3n3NEjjA.mp4,True,True,False
visomaster_CSCS_00212,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.186900,trimmed_cropped_HX7NxdkEXf4.mp4,True,True,False
visomaster_CSCS_00213,ignore,,,cscs_excluded,,,CSCS,STRONG,0.317300,trimmed_cropped_M4lM-qQPNIw.mp4,True,True,False
visomaster_CSCS_00214,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.071500,trimmed_cropped_z4tZpxF7j1E.mp4,True,True,False
visomaster_CSCS_00215,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.109700,trimmed_cropped_Ne3uPnVVBoI.mp4,True,True,False
visomaster_CSCS_00216,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.052200,trimmed_cropped_4BpPtjKpJZM.mp4,True,True,False
visomaster_CSCS_00217,ignore,,,cscs_excluded,,,CSCS,STRONG,0.726300,trimmed_cropped_O6-vkGwhHRc.mp4,True,True,False
visomaster_CSCS_00218,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.219900,trimmed_cropped__NT5OPJuHoE.mp4,True,True,False
visomaster_CSCS_00219,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.167600,trimmed_cropped_NbcW5r_6FOI.mp4,True,True,False
visomaster_CSCS_00220,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.143200,trimmed_cropped_VCIqWfFSYM8.mp4,True,True,False
visomaster_CSCS_00221,ignore,,,cscs_excluded,,,CSCS,STRONG,0.320300,trimmed_cropped_2tK7YsUEA5o.mp4,True,True,False
visomaster_CSCS_00222,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.084900,trimmed_cropped_tdpe8cowW6Q.mp4,True,True,False
visomaster_CSCS_00223,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.107000,trimmed_cropped_hF7PO9z22eE.mp4,True,True,False
visomaster_CSCS_00224,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.120400,trimmed_cropped_zoEKDC0Vhno.mp4,True,True,False
visomaster_CSCS_00225,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.079500,trimmed_cropped_19qSLZyjfEI.mp4,True,True,False
visomaster_CSCS_00226,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.284400,trimmed_cropped_m6itGA887rI.mp4,True,True,False
visomaster_CSCS_00227,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.109000,6PyvfB7QA6U.mp4,True,True,False
visomaster_CSCS_00228,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.127300,trimmed_cropped_iapE8apyCl0.mp4,True,True,False
visomaster_CSCS_00229,ignore,,,cscs_excluded,,,CSCS,STRONG,0.592500,trimmed_cropped_C8XPLz3f3yw.mp4,True,True,False
visomaster_CSCS_00230,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.076400,trimmed_cropped_Yh-yAVESYoQ.mp4,True,True,False
visomaster_CSCS_00231,ignore,,,cscs_excluded,,,CSCS,STRONG,0.450900,trimmed_cropped_dfu97Uungj4.mp4,True,True,False
visomaster_CSCS_00232,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.096700,trimmed_cropped_ftPvQJGbgCI.mp4,True,True,False
visomaster_CSCS_00233,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.244600,trimmed_cropped_VY-V8MrKGfA.mp4,True,True,False
visomaster_CSCS_00234,ignore,,,cscs_excluded,,,CSCS,STRONG,0.441400,trimmed_cropped__-WZK8H1eGs.mp4,True,True,False
visomaster_CSCS_00235,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.262900,trimmed_cropped_QY4e7Fq42Y0.mp4,True,True,False
visomaster_CSCS_00236,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.161800,trimmed_cropped_6wueNOr0TLQ.mp4,True,True,False
visomaster_CSCS_00237,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.186700,trimmed_cropped_2O6tnoqw0xQ.mp4,True,True,False
visomaster_CSCS_00238,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.097700,trimmed_cropped_hUngKjk11qI.mp4,True,True,False
visomaster_CSCS_00239,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.100600,trimmed_cropped_E3fLb5lCRXU.mp4,True,True,False
visomaster_CSCS_00240,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.130900,trimmed_cropped_Fh0iWB1eXRc.mp4,True,True,False
visomaster_CSCS_00241,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.113300,trimmed_cropped_DmSkXP8Fh9A.mp4,True,True,False
visomaster_CSCS_00242,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.115200,trimmed_cropped_z19r9THJIlc.mp4,True,True,False
visomaster_CSCS_00243,ignore,,,cscs_excluded,,,CSCS,STRONG,0.512700,trimmed_cropped_FgVHRsl3B0g.mp4,True,True,False
visomaster_CSCS_00244,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.157900,trimmed_cropped_biMtQ_pdHZg.mp4,True,True,False
visomaster_CSCS_00245,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.112500,trimmed_cropped_Chypjp4z1dg.mp4,True,True,False
visomaster_CSCS_00246,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.219800,trimmed_cropped_cjFIuKwA3oo.mp4,True,True,False
visomaster_CSCS_00247,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.043800,trimmed_cropped_NestwAQFj7Y.mp4,True,True,False
visomaster_CSCS_00248,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.104400,trimmed_cropped_cdY_QGh7gAM.mp4,True,True,False
visomaster_CSCS_00249,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.116500,trimmed_cropped_zoEKDC0Vhno.mp4,True,True,False
visomaster_CSCS_00250,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.167400,trimmed_cropped_hgDI-OyDZuc.mp4,True,True,False
visomaster_CSCS_00251,ignore,,,cscs_excluded,,,CSCS,STRONG,0.370000,trimmed_cropped_gUT4YvRTXeo.mp4,True,True,False
visomaster_CSCS_00252,ignore,,,cscs_excluded,,,CSCS,STRONG,0.666100,trimmed_cropped_Mt_5OWRfwGo.mp4,True,True,False
visomaster_CSCS_00253,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.153800,trimmed_cropped_InV9_TJQSZs.mp4,True,True,False
visomaster_CSCS_00254,ignore,,,cscs_excluded,,,CSCS,STRONG,0.654100,trimmed_cropped_9-bT06lSk8E.mp4,True,True,False
visomaster_CSCS_00255,ignore,,,cscs_excluded,,,CSCS,STRONG,0.706800,trimmed_cropped_VCIqWfFSYM8.mp4,True,True,False
visomaster_CSCS_00256,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.079800,trimmed_cropped_Hu6a6-mVYbY.mp4,True,True,False
visomaster_CSCS_00257,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.069500,trimmed_cropped_EoxD3-5Rl18.mp4,True,True,False
visomaster_CSCS_00258,ignore,,,cscs_excluded,,,CSCS,STRONG,0.841900,trimmed_cropped_3zfyZzDGGqE.mp4,True,True,False
visomaster_CSCS_00259,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.097200,trimmed_cropped_lHAy0-WCxOY.mp4,True,True,False
visomaster_CSCS_00260,ignore,,,cscs_excluded,,,CSCS,STRONG,0.630400,trimmed_cropped_7whKArd2EKo.mp4,True,True,False
visomaster_CSCS_00261,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.223800,trimmed_cropped_0IDzY_WzaiA.mp4,True,True,False
visomaster_CSCS_00262,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.141500,trimmed_cropped_U4pfuGC_VMk.mp4,True,True,False
visomaster_CSCS_00263,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.141200,1CyWy95uEb0.mp4,True,True,False
visomaster_CSCS_00264,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.089900,trimmed_cropped_HdrBAWKSwgM.mp4,True,True,False
visomaster_CSCS_00265,ignore,,,cscs_excluded,,,CSCS,STRONG,0.687900,trimmed_cropped_TEizOMhSs3Q.mp4,True,True,False
visomaster_CSCS_00266,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.060200,trimmed_cropped_VlXIRkYAw3g.mp4,True,True,False
visomaster_CSCS_00267,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.088600,trimmed_cropped_d33svhNkeEk.mp4,True,True,False
visomaster_CSCS_00268,ignore,,,cscs_excluded,,,CSCS,STRONG,0.482500,trimmed_cropped_Gmt3DH3NshI.mp4,True,True,False
visomaster_CSCS_00269,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.252000,trimmed_cropped_2hJ9cALSI0k.mp4,True,True,False
visomaster_CSCS_00270,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.111900,trimmed_zSllZJgGlEs.mp4,True,True,False
visomaster_CSCS_00271,ignore,,,cscs_excluded,,,CSCS,STRONG,0.562600,trimmed_cropped_T8opucP3PRo.mp4,True,True,False
visomaster_CSCS_00272,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.083000,trimmed_cropped_V4wishm-G_s.mp4,True,True,False
visomaster_CSCS_00273,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.090500,trimmed_cropped_3E8wf_ma7Mc.mp4,True,True,False
visomaster_CSCS_00274,ignore,,,cscs_excluded,,,CSCS,STRONG,0.305000,trimmed_cropped_blfmMer7JYg.mp4,True,True,False
visomaster_CSCS_00275,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.162300,trimmed_cropped_FcLIQmHTaPc.mp4,True,True,False
visomaster_CSCS_00276,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.256800,trimmed_cropped_ikIrFYcPX8E.mp4,True,True,False
visomaster_CSCS_00277,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.100700,trimmed_cropped_8RP9zZJa1KI.mp4,True,True,False
visomaster_CSCS_00278,ignore,,,cscs_excluded,,,CSCS,STRONG,0.347900,trimmed_cropped_2mVwJV2tpcc.mp4,True,True,False
visomaster_CSCS_00279,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.116600,trimmed_cropped_4PuTn4JutZA.mp4,True,True,False
visomaster_CSCS_00280,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.078000,trimmed_cropped_GWZlWVeOp7A.mp4,True,True,False
visomaster_CSCS_00281,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.237400,trimmed_cropped_i0Md64tSKIQ.mp4,True,True,False
visomaster_CSCS_00282,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.077800,trimmed_cropped_-qAZWIOnBB0.mp4,True,True,False
visomaster_CSCS_00283,ignore,,,cscs_excluded,,,CSCS,STRONG,0.746500,trimmed_cropped_Nytr82hMMW0.mp4,True,True,False
visomaster_CSCS_00284,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.078500,trimmed_cropped_H-QxgMQs9ug.mp4,True,True,False
visomaster_CSCS_00285,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.273400,trimmed_cropped_qcvaxVSEglc.mp4,True,True,False
visomaster_CSCS_00286,ignore,,,cscs_excluded,,,CSCS,STRONG,0.446400,trimmed_cropped_Bl2fW9rC9CI.mp4,True,True,False
visomaster_CSCS_00287,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.151500,trimmed_cropped_wS2f8kXg18Q.mp4,True,True,False
visomaster_CSCS_00288,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.168600,trimmed_cropped_30HcaoV-PJE.mp4,True,True,False
visomaster_CSCS_00289,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.105600,trimmed_cropped_PBLbBuVeFUM.mp4,True,True,False
visomaster_CSCS_00290,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.078400,trimmed_cropped_7FkvHWb0LSc.mp4,True,True,False
visomaster_CSCS_00291,ignore,,,cscs_excluded,,,CSCS,STRONG,0.551300,trimmed_cropped_-qAZWIOnBB0.mp4,True,True,False
visomaster_CSCS_00292,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.180400,trimmed_cropped_I2SA-bTERR4.mp4,True,True,False
visomaster_CSCS_00293,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.224300,trimmed_cropped_6cGps9HOyuY.mp4,True,True,False
visomaster_CSCS_00294,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.241000,trimmed_cropped_3vUkZheWCCI.mp4,True,True,False
visomaster_CSCS_00295,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.228000,trimmed_cropped_SS3TDcKN9wo.mp4,True,True,False
visomaster_CSCS_00296,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.090300,trimmed_cropped_pwq_6cnqduw.mp4,True,True,False
visomaster_CSCS_00297,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.166500,trimmed_cropped_Chypjp4z1dg.mp4,True,True,False
visomaster_CSCS_00298,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.115200,trimmed_cropped_S_BtvKMW_xY.mp4,True,True,False
visomaster_CSCS_00299,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.201400,trimmed_cropped_TP89twjw-wo.mp4,True,True,False
visomaster_CSCS_00300,ignore,,,cscs_excluded,,,CSCS,STRONG,0.664500,trimmed_cropped_TeyJDLCcJbU.mp4,True,True,False
visomaster_CSCS_00301,ignore,,,cscs_excluded,,,CSCS,STRONG,0.320200,trimmed_cropped_cT6o2Sma4Qo.mp4,True,True,False
visomaster_CSCS_00302,ignore,,,cscs_excluded,,,CSCS,STRONG,0.713700,trimmed_cropped_-n8FP7Ncq8A.mp4,True,True,False
visomaster_CSCS_00303,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.058400,trimmed_cropped_GhZj0giR9To.mp4,True,True,False
visomaster_CSCS_00304,ignore,,,cscs_excluded,,,CSCS,STRONG,0.314600,trimmed_cropped_wpOCcrlHYjQ.mp4,True,True,False
visomaster_CSCS_00305,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.022000,trimmed_cropped_eiLYmFybX2c.mp4,True,True,False
visomaster_CSCS_00306,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.136000,trimmed_cropped_Z6ZsqyOAEU0.mp4,True,True,False
visomaster_CSCS_00307,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.092600,trimmed_cropped_auGFtzfRIjQ.mp4,True,True,False
visomaster_CSCS_00308,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.287400,trimmed_cropped_-n8FP7Ncq8A.mp4,True,True,False
visomaster_CSCS_00309,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.054500,trimmed_cropped_Kg60JBwBMw4.mp4,True,True,False
visomaster_CSCS_00310,ignore,,,cscs_excluded,,,CSCS,STRONG,0.385200,trimmed_cropped_bAAWYiFHqGU.mp4,True,True,False
visomaster_CSCS_00311,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.089100,trimmed_cropped_TrnPZnRCL8w.mp4,True,True,False
visomaster_CSCS_00312,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.241500,trimmed_cropped_KYZcVgSI0cw.mp4,True,True,False
visomaster_CSCS_00313,ignore,,,cscs_excluded,,,CSCS,STRONG,0.602100,trimmed_cropped_IlyFQTNUQfw.mp4,True,True,False
visomaster_CSCS_00314,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.061500,trimmed_cropped_0DdlfUWfckw.mp4,True,True,False
visomaster_CSCS_00315,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.064800,trimmed_cropped_Ic3E7rqHMoc.mp4,True,True,False
visomaster_CSCS_00316,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.123100,trimmed_cropped_OOzlDBR4RTY.mp4,True,True,False
visomaster_CSCS_00317,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.079900,trimmed_cropped_7XgOvIKX6z8.mp4,True,True,False
visomaster_CSCS_00318,ignore,,,cscs_excluded,,,CSCS,STRONG,0.650200,trimmed_cropped_L2dtMJpMp2o.mp4,True,True,False
visomaster_CSCS_00319,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.242500,trimmed_cropped_oqLUQEK5iHg.mp4,True,True,False
visomaster_CSCS_00320,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.247800,trimmed_cropped_zH83OY8tQWQ.mp4,True,True,False
visomaster_CSCS_00321,ignore,,,cscs_excluded,,,CSCS,STRONG,0.508600,trimmed_cropped_llL50ZAQlxk.mp4,True,True,False
visomaster_CSCS_00322,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.033000,trimmed_cropped_l-zAGGPRp28.mp4,True,True,False
visomaster_CSCS_00323,ignore,,,cscs_excluded,,,CSCS,STRONG,0.414700,trimmed_cropped_YHCN_ryuT-o.mp4,True,True,False
visomaster_CSCS_00324,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.077200,trimmed_cropped_Oq-OD00zpXs.mp4,True,True,False
visomaster_CSCS_00325,ignore,,,cscs_excluded,,,CSCS,STRONG,0.720900,trimmed_cropped_Xzi3fQlORW0.mp4,True,True,False
visomaster_CSCS_00326,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.083000,trimmed_cropped_FXChs2FRBSc.mp4,True,True,False
visomaster_CSCS_00327,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.173800,trimmed_cropped_a0qmZC4xJLY.mp4,True,True,False
visomaster_CSCS_00328,ignore,,,cscs_excluded,,,CSCS,STRONG,0.401600,trimmed_cropped_iBVqls4-LK4.mp4,True,True,False
visomaster_CSCS_00329,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.075700,trimmed_cropped_8OZhwSCp_Z8.mp4,True,True,False
visomaster_CSCS_00330,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.067900,trimmed_cropped_X2tLGpQ3sQU.mp4,True,True,False
visomaster_CSCS_00331,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.258000,trimmed_cropped_XtKPE5YRQb4.mp4,True,True,False
visomaster_CSCS_00332,ignore,,,cscs_excluded,,,CSCS,STRONG,0.611400,trimmed_cropped_dxXKDAnSMeM.mp4,True,True,False
visomaster_CSCS_00333,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.152100,trimmed_cropped_-ix25049wvg.mp4,True,True,False
visomaster_CSCS_00334,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.119600,trimmed_cropped_OrNRLT3sm94.mp4,True,True,False
visomaster_CSCS_00335,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.237300,trimmed_cropped_bSovRz-9k-M.mp4,True,True,False
visomaster_CSCS_00336,ignore,,,cscs_excluded,,,CSCS,STRONG,0.685200,trimmed_cropped_XrUXvd9FV9o.mp4,True,True,False
visomaster_CSCS_00337,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.104900,trimmed_cropped_54UQfZXWYzk.mp4,True,True,False
visomaster_CSCS_00338,ignore,,,cscs_excluded,,,CSCS,STRONG,0.705300,trimmed_cropped_NfQY1ritEd0.mp4,True,True,False
visomaster_CSCS_00339,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.094700,trimmed_cropped_VzQt0UbHf64.mp4,True,True,False
visomaster_CSCS_00340,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.114500,trimmed_cropped_Rwm01uSIHoU.mp4,True,True,False
visomaster_CSCS_00341,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.101300,trimmed_cropped_bP4YOxP--vg.mp4,True,True,False
visomaster_CSCS_00342,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.032600,trimmed_cropped_iapE8apyCl0.mp4,True,True,False
visomaster_CSCS_00343,ignore,,,cscs_excluded,,,CSCS,STRONG,0.625800,trimmed_cropped_2yi04nrGhHc.mp4,True,True,False
visomaster_CSCS_00344,ignore,,,cscs_excluded,,,CSCS,STRONG,0.419900,trimmed_cropped_o8L2bKNwcZ8.mp4,True,True,False
visomaster_CSCS_00345,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.117500,trimmed_cropped_NBp3rV-WAk0.mp4,True,True,False
visomaster_CSCS_00346,ignore,,,cscs_excluded,,,CSCS,STRONG,0.408900,trimmed_cropped_5dEXIOiAsaw.mp4,True,True,False
visomaster_CSCS_00347,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.071800,trimmed_cropped_iDh7KwSuo1I.mp4,True,True,False
visomaster_CSCS_00348,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.122300,trimmed_cropped_Kbcwn8Tow-E.mp4,True,True,False
visomaster_CSCS_00349,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.059900,trimmed_cropped_bOfy2ry5ZT4.mp4,True,True,False
visomaster_CSCS_00350,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.053700,trimmed_cropped_54yj1UL1KtE.mp4,True,True,False
visomaster_CSCS_00351,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.224200,trimmed_cropped_R9gkG4RfiGw.mp4,True,True,False
visomaster_CSCS_00352,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.090700,trimmed_cropped_Xvmkz0x_mBw.mp4,True,True,False
visomaster_CSCS_00353,ignore,,,cscs_excluded,,,CSCS,MODERATE,0.271600,trimmed_cropped_dnG49N6r798.mp4,True,True,False
visomaster_CSCS_00354,ignore,,,cscs_excluded,,,CSCS,STRONG,0.328700,trimmed_cropped_vVygI1tWWBY.mp4,True,True,False
visomaster_CSCS_00355,ignore,,,cscs_excluded,,,CSCS,STRONG,0.314600,trimmed_cropped_xDU1lDedruw.mp4,True,True,False
visomaster_CSCS_00356,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.139100,trimmed_cropped_-Kj3weN6Kw8.mp4,True,True,False
visomaster_CSCS_00357,ignore,,,cscs_excluded,,,CSCS,STRONG,0.486900,trimmed_cropped_8N9lHStavVg.mp4,True,True,False
visomaster_CSCS_00358,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.054700,trimmed_cropped_kZgDGY8nutg.mp4,True,True,False
visomaster_CSCS_00359,ignore,,,cscs_excluded,,,CSCS,MINIMAL,0.089900,trimmed_cropped_zEdTCm4yums.mp4,True,True,False
visomaster_CSCS_00360,ignore,,,cscs_excluded,,,CSCS,STRONG,0.416300,trimmed_cropped_Mv94GralSJI.mp4,True,True,False
